,predicted,Real
222,2.3234077357525313,0
223,1.6870038498313806,1
224,0.3671290828168823,0
225,11.195976907963407,5
226,1.3938217731199172,1
227,0.3420871817255997,0
228,-0.0421618285535168,0
229,2.0982302614094555,1
230,1.3937974916984295,1
231,1.1148778700074948,0
232,2.2856326939083327,1
233,0.5098320599131014,1
234,3.2192842506735047,2
235,0.8131164799740348,0
236,0.46048769033609616,0
237,0.9492775076905816,2
238,-0.04109133994453895,0
239,0.4615399825108837,2
240,7.122371546947722,0
241,3.5824918633402123,1
242,0.8634565643240241,1
243,0.15307703301295805,0
244,0.8598405027218506,0
245,0.18095358956436258,0
246,2.0331646425302594,0
247,0.5215463932412889,3
248,4.273978704124451,10
249,0.8262115550928137,0
250,1.327795791330716,0
251,2.6423731947176554,8
252,0.2099748793182885,0
253,1.4018525228452892,0
254,0.045087488069671444,0
255,2.025159273661,2
256,1.0250900997596122,0
257,0.22516847988724176,0
258,1.9376248204304711,0
259,2.1341553139019425,2
260,1.4569822196981936,0
261,4.4650035380892525,1
262,0.20147224564845145,1
263,0.027327542505205527,0
264,0.9110921543468394,1
265,2.324355080328509,27
266,1.7128057132134875,0
267,1.1442229902056784,0
268,2.7901335024352907,1
269,0.9534988282739331,17
270,1.0579902739510343,0
271,1.6424614635444823,1
272,2.393022723364944,1
273,3.197534602757465,2
274,1.7358303095406393,1
275,0.303441886406715,0
276,2.5632561830024114,0
277,0.5175735934619625,1
278,1.0810661550778395,0
279,0.4193994511995698,0
280,2.0780270437174866,1
281,0.13947434216305532,0
282,0.5785752717197623,0
283,1.9309779370362918,0
284,1.4226098157828009,1
285,1.4438146731894208,2
286,0.6849440333529173,0
287,0.28074930160174194,0
288,3.0048471558650283,3
289,1.783875047193586,3
290,1.8104133992056262,1
291,0.28362904986512993,0
292,0.1455440508768484,0
293,1.7341992257144279,0
294,2.280111699087195,0
295,2.7282672384041042,1
296,1.5169232726523174,1
297,1.9181379504415297,0
298,2.0034885288736075,2
299,0.3444592467938814,0
300,2.777717477621974,2
301,1.7783363367289988,4
302,9.790182967885393,4
303,2.8381159633384128,9
304,0.9744215773702082,0
305,1.2768975858531677,1
306,2.330452563062423,3
307,0.5280971649304462,0
308,0.8050453528044572,0
309,1.6610134504784795,0
310,2.4068791755520857,1
311,11.304778039645567,3
312,2.652002413313446,5
313,0.796333873974677,0
314,0.5074335325989641,0
315,1.576878464611621,0
316,2.4556787376092064,1
317,1.0003846649859909,0
318,2.0546904386409444,0
319,2.962195102919564,3
320,1.0788470251314626,0
321,3.9535272690683234,1
322,0.9552215233625924,0
323,0.8142207811400318,0
324,2.091727999214257,1
325,3.2471327494197735,0
326,0.026974864466681847,0
327,0.9359830914575967,0
328,3.130452496070383,10
329,1.002039043891466,0
330,0.2068037824527642,0
331,2.068834919845942,1
332,3.0949212202373295,1
333,1.912450522637966,3
334,0.05371652496310508,0
335,1.2892392023195578,0
336,0.6919413994425025,0
337,1.865544124859538,1
338,0.5918304622121133,0
339,1.7130679047132504,0
340,3.201362150385161,1
341,3.267621774630281,10
342,2.225162263896707,2
343,1.8492292216047255,0
344,2.92490255082463,0
345,3.443548972770401,4
346,2.88255869562423,0
347,5.156981519485522,6
348,1.6863229260931831,2
349,1.574365881819488,1
350,1.9810574872699431,0
351,0.3255153182108923,0
352,0.31238521800970154,0
353,1.8422962203797413,3
354,3.8879711200943965,2
355,0.1531803043450084,0
356,2.125832171691993,1
357,2.9829043741011825,8
358,2.9326258514502266,4
359,2.478310942673958,10
360,0.6867477277303577,0
361,0.49673578107087657,0
362,6.194260606004848,10
363,1.3218407235426215,0
364,2.4475557018171226,1
365,0.1549361162976597,0
366,0.26889974035653674,0
367,1.3649875650480783,1
368,2.33757297979913,0
369,2.89265993501921,5
370,2.119261964660204,4
371,1.2044963694052675,1
372,1.2027322989447722,1
373,2.2442902513940752,4
374,2.9175193833447235,3
375,0.26859703302862004,0
376,4.443150372502673,23
377,1.8950623995680307,0
378,0.25704273470747285,0
379,0.1666374335636447,0
380,0.6792715052399205,0
381,2.2121263697028732,6
382,0.004598860666052529,0
383,0.007426589314677878,0
384,0.5357149290437488,0
385,2.6990562926894883,3
386,0.13222482213843856,0
387,0.014395430733779246,0
388,0.7886976039503175,0
389,-0.01667757699894601,0
390,1.31417202405095,1
391,6.124773249030161,1
392,2.472225055001169,1
393,0.654726763936395,0
394,2.0444079255934926,3
395,1.1231752776098975,1
396,2.0655090128959857,0
397,1.3475552818113739,1
398,2.433014063367028,1
399,0.34606174628106,0
400,1.0784035616143144,2
401,0.86658391644954,0
402,0.6359261023670508,0
403,2.3247380620851033,1
404,4.6678966933324535,13
405,0.09462173517567107,0
406,2.1845691149116475,1
407,2.497421353712151,7
408,3.4193369738322863,1
409,0.9416011301049271,0
410,0.5512580050027116,0
411,2.5494666450029047,1
412,2.105226260673008,2
413,1.6859003869084248,2
414,0.7416178631728727,0
415,0.2994033844089232,1
416,1.3928791770966957,0
417,0.6585150703300737,0
418,0.03171133855584163,0
419,0.8166349884562726,0
420,2.0857590862344186,1
421,0.1531803043450084,0
422,1.7585294211080702,1
423,0.9538106937474643,0
424,1.7981501407560276,1
425,1.5653202043761696,1
426,0.5231866931117464,0
427,1.3417656970294392,1
428,0.1750643858857559,0
429,2.9198690773407545,6
430,1.7352489366495845,1
431,2.6628383044005908,2
432,1.4016779827992814,1
433,1.6736822917740142,1
434,0.03958216246165103,0
435,3.108462331954354,2
436,1.222038328147102,0
437,0.26610574710112034,0
438,1.102173529307371,1
439,1.6492272747319443,0
440,2.4234254339318353,0
441,0.3792239965698916,0
442,4.193576413842071,1
443,1.2697911056288709,0
444,4.9306556347421715,1
445,2.404785007661121,0
446,1.1612678517497192,0
447,0.19332364620676645,0
448,0.08332313318111062,0
449,3.175516515516187,2
450,0.8792276594972741,0
451,0.48059118991156,0
452,2.9264537807205393,0
453,3.710766049244026,4
454,2.8600554698850598,1
455,0.9868434773113245,0
456,3.1583355542234113,2
457,1.6062668340957638,0
458,1.0999088675719912,0
459,3.322694640691622,0
460,1.1355643551251262,1
461,0.24336225948084178,0
462,2.9151288924411674,0
463,0.9893803769527643,0
464,1.1038036887408915,0
465,0.785576571909964,0
466,1.213264910334007,0
467,1.6063352854635824,3
468,2.869509622127439,5
469,1.2063367386659016,1
470,1.0712282962797524,0
471,7.508637094729169,23
472,3.621148203933009,1
473,2.807847605339921,0
474,2.175193490616262,3
475,1.4180459763712165,0
476,1.2940564317901608,18
477,4.316838748686202,1
478,0.16970623126253503,0
479,2.4251874539251546,1
480,2.5137395782042224,0
481,2.73612509441215,1
482,3.3740639267857846,5
483,1.327795791330716,0
484,1.8141474820455943,7
485,1.7205278483555306,11
486,0.13652191046326778,0
487,1.8329046724404594,0
488,1.4934851865177359,1
489,1.2637815752527528,0
490,0.08264521030774685,0
491,1.5646796040754056,0
492,1.7633124055946525,1
493,1.6429979757822377,0
494,2.3126305194119787,5
495,2.4272645002791102,3
496,1.9695033209598898,1
497,1.7981678915329962,0
498,2.2656863832204666,1
499,4.030652667509167,6
500,1.5129491517163445,1
501,1.2697244587554657,1
502,1.1252481661777833,0
503,1.2928099511371083,0
504,1.4311750350101433,0
505,2.1559284472650706,0
506,0.09145099478255947,0
507,2.41655564889388,0
508,0.5309651513056841,0
509,2.350466635099354,5
510,1.0406465699140914,0
511,-0.011197415660177512,0
512,2.8690876069238014,2
513,2.043794968409374,1
514,-0.01929526232698331,0
515,0.8575343209364313,0
516,2.5875820791644646,1
517,0.9169627409474698,0
518,2.9117254500543854,9
519,0.15933868135383933,0
520,0.15627188204686937,0
521,0.049119435294254554,0
522,1.7205278483555306,6
523,2.1506772252504174,0
524,0.8156848447351692,2
525,1.9370983448124213,1
526,-0.04106150393871899,0
527,3.0101973786421867,0
528,2.5294240185908636,1
529,0.31891408396244847,0
530,1.959551237953879,3
531,2.403188663062835,4
532,3.390226162740154,0
533,2.940429465508366,1
534,2.6188130690497813,1
535,1.0323513731361902,0
536,3.0333030825798084,0
537,2.4844281168830396,0
538,3.494910891769642,2
539,1.8437495481795372,3
540,2.63192910144884,1
541,2.2862801359578295,1
542,3.262588147089158,2
543,0.28966736934168025,0
544,1.3690735522048672,0
545,0.1549361162976597,0
546,5.118674950331998,4
547,3.3145945894137707,1
548,1.9627561617290292,1
549,0.40406325763198647,0
550,2.6080981554469096,1
551,0.14089547199016494,0
552,0.49673578107087657,0
553,1.574365881819488,1
554,1.5741833367920024,3
555,3.2951141101690995,1
556,2.3890643575107866,0
557,0.9915383888075965,0
558,4.0625561257995955,6
559,0.3835202356565772,0
560,2.8898639504545973,13
561,1.7872363261528248,5
562,4.090146668670848,0
563,2.019995805110708,1
564,0.009899072733160041,0
565,2.9821796698748,1
566,2.0882744733350256,8
567,1.9534364023110202,0
568,1.0607059573651743,0
569,4.30176937261364,8
570,0.9517962147857852,0
571,0.8824276882191477,0
572,0.27461910576076964,0
573,0.5755079145157522,0
574,1.591390871253309,0
575,1.5599763124395758,0
576,-0.026091365836966585,0
577,0.44699890798859965,0
578,2.0685206503327236,1
579,1.4559091566165665,0
580,0.8712588178988094,0
581,0.1554809118967999,0
582,1.5592969200456193,0
583,1.824614269203089,4
584,1.3501124336754349,0
585,1.5056302385316664,0
586,1.8396212023184288,3
587,3.4577829810207517,4
588,2.0676588143184484,5
589,7.762821959595348,2
590,2.6017276724574936,1
591,1.9577961593397253,2
592,5.8444045197818415,1
593,0.5112767507731084,0
594,1.4994924776586522,1
595,0.3535851699988626,0
596,1.4310897482777454,0
597,5.405109830079516,1
598,2.0133134849100687,2
599,0.6996063453047034,0
600,3.6635249903940394,2
601,0.014342223452205705,0
602,1.0190086866018926,1
603,2.980564873258982,3
604,2.5542109506303423,3
605,11.304778039645567,3
606,2.9855623622278857,1
607,2.171153168675973,0
608,6.351860862137379,2
609,0.2621849180516689,0
610,0.9256850104778123,2
611,0.20796481850823523,0
612,0.8041274877781459,2
613,0.15621678593233113,0
614,0.09418374599319113,0
615,1.6712062636346403,0
616,0.7236252526569804,1
617,1.0005592024670806,0
618,0.05129320300552531,0
619,1.9138775293870045,0
620,2.2944592935987753,1
621,1.1806272911203062,1
622,1.0019591620140302,0
623,0.006958925672547522,0
624,3.2886790913845427,0
625,0.3623382646737019,0
626,0.49673578107087657,0
627,1.4991819251765595,0
628,0.6162114589159129,1
629,1.743671224292859,8
630,2.7777179383570796,4
631,1.192972726167559,15
632,1.7967106981482002,16
633,4.293305468808286,4
634,1.8799916715719465,0
635,1.8875304674245117,5
636,0.25301934538791615,0
637,1.2693726445008864,1
638,0.05410539089368971,0
639,3.9003807336790324,2
640,2.1030856659805,0
641,0.22789433999280462,0
642,0.34433350481438607,0
643,0.5444791362244508,0
644,0.5235241170389409,0
645,1.6725740742707265,0
646,2.0923865200083367,0
647,2.4794532426876086,1
648,1.601662275912399,0
649,0.8668549614062295,0
650,5.008137432237323,4
651,0.6403300044440992,0
652,0.14928153157046697,0
653,2.641246252508739,18
654,1.3121832693064324,1
655,0.8740895268324315,2
656,0.53778638753057,0
657,0.07052508278913572,0
658,4.078892820437792,1
659,1.370441317081538,1
660,1.7710505287005711,1
661,4.357176773899697,0
662,0.7888931351137844,0
663,2.0944831012187732,6
664,2.6710194896074912,5
665,0.49673578107087657,0
666,0.03365326785247702,0
667,2.4497280245007973,0
668,1.9464041835934605,1
669,1.8692305325616996,4
670,2.242806947936004,1
671,3.1567297150763656,1
672,0.7563160685957976,0
673,0.780708647526831,0
674,0.2761579789580406,0
675,4.279390387213498,7
676,1.307863920440314,2
677,3.4782462325976238,1
678,2.4202103041228127,0
679,2.313155910341144,0
680,0.00137523207497936,0
681,1.713258445547369,1
682,0.2898286904630132,0
683,1.7177179128470186,1
684,5.2239999610253065,4
685,0.04540841145544228,0
686,0.38141429197869536,0
687,0.27231993522863385,0
688,2.8317145609840733,1
689,0.04560026317240595,0
690,3.4423224989703627,1
691,1.9644740688636024,1
692,5.522214755753987,1
693,2.76341804666241,1
694,2.5935180900121946,0
695,0.13687128185577402,0
696,2.320231968648067,1
697,2.2315400504376064,1
698,1.387765431915701,0
699,0.1634575014676256,0
700,2.331134407873154,0
701,2.503926386524623,0
702,0.7116838129325116,0
703,3.5531166722581635,7
704,-0.007863393039378108,0
705,2.7035806071075306,2
706,1.005966667991812,0
707,1.3741560456001796,0
708,-0.021264821858091976,0
709,1.8818644840763246,1
710,2.814922034468926,1
711,3.4619158383230157,0
712,1.9642680969387405,0
713,1.0226541605692814,0
714,-0.026596599211244243,0
715,2.554087638440465,2
716,0.8062843697010698,2
717,-0.0155928755976531,0
718,1.3629847730401765,1
719,3.220284180265259,3
720,0.8343894286042338,5
721,1.7655914058522504,1
722,0.47744815107376004,0
723,5.128552149643292,6
724,2.901678051688733,2
725,1.1941361323177575,1
726,0.09202665148183864,0
727,0.5487143297072634,0
728,2.081076226807312,1
729,1.9730095490098445,2
730,2.7049572011392664,12
731,0.5339492740005447,0
732,0.4032056655824705,1
733,0.4830624264801888,0
734,1.2810658454108668,5
735,0.671591493836607,0
736,2.7022717539389567,1
737,1.418646809471437,3
738,2.6145477842533627,3
739,5.872414808647312,3
740,1.6062668340957638,0
741,0.07320593205726622,2
742,0.00786783014125092,0
743,1.376964975410833,0
744,2.900849637510362,1
745,4.372084492185078,6
746,3.448763233789214,3
747,1.8292662763287373,1
748,2.4061117456268786,1
749,0.06511707199918604,0
750,1.1735095527324817,0
751,3.0541703236486337,2
752,2.321704000233132,3
753,0.14494527130857016,0
754,5.319633403193776,0
755,1.0962910739007372,0
756,1.972914900834406,1
757,1.8139993034750141,0
758,1.733307461789965,0
759,0.6505187313157972,1
760,1.098727675295177,0
761,6.321448981922325,8
762,1.9715843033850649,0
763,3.9663790142309363,0
764,2.634037438997902,2
765,3.5316332822485013,1
766,1.0678815916474842,0
767,0.09014515167659787,0
768,1.67142602519324,0
769,8.740505145748848,18
770,0.8732628082346346,4
771,0.09248341139874117,0
772,1.9408954142283128,1
773,1.644178405536296,0
774,2.049114236199034,0
775,2.538870812359357,4
776,1.3327060688974708,2
777,2.653584505493936,1
778,0.4507940165815729,0
779,1.1262967390029015,4
780,0.09814050309427214,0
781,1.3765520876544508,0
782,0.8735767485843441,3
783,4.690749028328514,0
784,1.4927982107477986,0
785,0.9874536961533231,1
786,1.916945169517696,3
787,3.7538585543312855,1
788,0.8256230083776163,0
789,0.956331870353476,0
790,0.5959075589917826,0
791,0.26210592002190714,0
792,4.150226333142861,1
793,0.2898286904630132,0
794,0.031001445852167242,0
795,3.168198637823526,1
796,2.0118451931181873,1
797,1.6759989452572543,0
798,0.04893831551762262,0
799,1.0133774604472041,0
800,1.0965370268911014,0
801,5.844082260652229,0
802,1.116052880900683,1
803,0.563400565688517,0
804,1.9429151000351288,1
805,1.110270116027444,0
806,1.7808134578737687,1
807,2.246958269492003,1
808,1.2277607409833649,1
809,0.15439040420747996,0
810,1.3383051815063498,1
811,11.364162683424588,9
812,0.10438126549410143,0
813,1.1877368257150114,0
814,1.7693440566209695,0
815,5.4273644914922095,1
816,1.6047382729735662,1
817,-0.03997774841791757,0
818,0.09822955585309034,3
819,4.715282552534891,1
820,1.6006917101763556,1
821,0.0211174728227832,0
822,0.41768697975911295,0
823,1.446321783711174,1
824,2.401909778204339,0
825,0.5716231238708211,0
826,0.9027416098371136,2
827,-0.008207313568008523,0
828,1.7205278483555306,0
829,2.145646615843606,0
830,2.152678219746092,0
831,0.15276400457719652,0
832,0.7724331471644308,0
833,0.17821996377071847,0
834,2.5188007920013975,0
835,1.8238039894365277,1
836,0.16048428426606454,0
837,3.635614733008759,2
838,4.479182121162591,6
839,2.14675756976765,3
840,0.3361849284547622,0
841,2.2962772961411644,11
842,0.646995794389033,0
843,2.2092026370810367,0
844,1.7205278483555306,0
845,-0.037654562333365504,0
846,0.7671665195691941,0
847,1.357459303129073,1
848,2.8166682417865356,3
849,0.3761937333105285,0
850,4.270089378124311,2
851,2.3491010479489853,0
852,0.2665156926089798,0
853,0.3335021500736264,0
854,2.604321754585097,0
855,2.5929728772023175,1
856,-0.025601962888483376,0
857,2.935630197734561,5
858,1.8916098218496364,4
859,6.034500440259672,0
860,1.4733417921963254,0
861,0.675693561349346,0
862,3.995106216230269,0
863,5.320261043997921,37
864,0.9963416972793366,0
865,3.0734727878262875,4
866,0.08084701957845541,0
867,0.15764962215930822,0
868,1.7837896637661574,0
869,1.7364043860447993,0
870,1.7485496576302675,2
871,3.6634992655488725,3
872,0.04560299623622632,0
873,0.060032911079916484,0
874,-0.031194675737148625,0
875,0.718219836909719,0
876,-0.03982390252376433,0
877,2.7760582130931035,0
878,-0.0155928755976531,0
879,0.235771065115304,0
880,0.02029600756504024,0
881,3.802889414051085,4
882,1.3166315038855472,4
883,1.390406536714887,0
884,0.7714116045080028,2
885,1.885690511317393,1
886,1.8924319953969408,0
887,0.7875154987608527,0
888,1.9970975980121084,0
889,2.730539764050613,25
890,1.6492272747319443,0
891,3.8810889295962445,10
892,4.152266992275587,0
893,0.3762326109806755,0
894,0.7057471054245055,1
895,0.5993199213991076,0
896,3.0263354194484737,0
897,1.2673113402014478,1
898,4.7306199730184595,1
899,0.1498657673234003,0
900,0.9963416972793366,1
901,1.6463824542762127,1
902,1.4473597479641505,2
903,1.9377969383040818,1
904,0.19663737932875125,0
905,2.8016405077829676,3
906,3.1451654843168377,34
907,0.9558860571477683,0
908,4.583828334919322,1
909,1.7787575135774139,2
910,1.0422767611086456,0
911,-0.0023550354523107497,0
912,8.174515530216409,3
913,2.8357369266867742,4
914,0.5597431885406083,0
915,3.244297278305355,0
916,1.3030805544552453,1
917,0.9569491084472554,0
918,0.2859176325457564,1
919,0.7876076715465844,0
920,2.4497203933214897,0
921,1.1610121170315812,0
922,2.9649704952798794,0
923,1.8812401042924056,0
924,0.711399213178949,5
925,0.38724919582850315,0
926,0.8700036627356166,0
927,0.4014661554580088,0
928,1.6813600224391607,1
929,1.6051621011821042,1
930,3.971764102490977,52
931,2.065169921741122,1
932,2.0325150859579457,0
933,0.26217470360330375,0
934,0.3746804426073558,0
935,0.8198289070270329,0
936,2.755647290028562,9
937,1.5126639564925506,0
938,5.554120449741913,3
939,0.00289177948235797,0
940,3.7852438606724967,1
941,0.9536329995586128,1
942,1.7844839454000156,0
943,-0.015480380012767414,0
944,1.9122887696420205,0
945,1.1705342990526835,0
946,0.5640685527402227,0
947,-0.02275108936254866,0
948,0.8291389833249293,0
949,0.4730692124397342,1
950,3.164780677444674,2
951,0.7133621008257098,0
952,2.367572995948214,1
953,4.814201980336949,8
954,0.9092191638195425,0
955,0.8285975290072526,0
956,1.9831850747916568,1
957,3.1023775336387773,0
958,2.2331621021309744,0
959,0.019439721705119872,2
960,2.653019922627449,1
961,0.9077050030379568,0
962,1.9375924866276077,1
963,4.003359847641905,11
964,0.08944342647818604,0
965,2.52232177923681,3
966,0.4447294078353212,0
967,0.34476265309941123,0
968,0.24006073903314173,1
969,0.5796924114287965,0
970,2.5080608914903197,3
971,0.007487400959757862,0
972,2.562504817024992,4
973,2.344317038963074,1
974,2.1732360244485402,4
975,0.2284469498620938,0
976,1.137191299585746,7
977,5.270739424605584,2
978,1.2643025727373574,2
979,2.2059818242299847,0
980,0.46413374039884037,0
981,3.2179544598421383,1
982,0.1492172080194707,0
983,1.8111736046547255,2
984,-0.029138854621753696,0
985,3.1437797610985303,5
986,2.1583144263704774,7
987,0.04126772690919456,0
988,1.2790703585860557,0
989,2.5163850613739904,5
990,2.4305273086358423,0
991,1.6679047975285535,0
992,5.029965683085779,0
993,1.2631271334099194,3
994,2.4708788701330056,1
995,2.5900742794777476,1
996,3.093258816572427,1
997,4.07148202345934,1
998,1.9502999571010498,0
999,1.9383133748425185,8
1000,1.3394085589227847,1
1001,0.6780466330889339,0
1002,0.2196644813019153,0
1003,1.0108467580302531,1
1004,0.9962243718358877,1
1005,0.15294787390831432,0
1006,3.1753201428496594,4
1007,0.6348386737859482,1
1008,0.0009847385213321846,0
1009,2.323634227367464,0
1010,0.18949188765698755,0
1011,2.1344060130996096,4
1012,0.9064655798282966,0
1013,1.756751525172365,1
1014,2.314523335537894,0
1015,1.3917742244549411,0
1016,1.9676947300771983,0
1017,2.273335839050356,0
1018,2.252192694702753,0
1019,1.4938551635212685,0
1020,2.5217074615334107,0
1021,0.6161237077845088,0
1022,2.3638299765419406,10
1023,0.6034110375244424,0
1024,0.33934056384451217,0
1025,2.0726261740272305,0
1026,1.9963727764722332,6
1027,1.1612678517497192,0
1028,0.31867446375580966,0
1029,1.3636091772265657,1
1030,2.878433368535379,0
1031,3.1878009571210173,0
1032,0.590641803211222,0
1033,2.5294240185908636,0
1034,2.3874028769756057,0
1035,0.07042509103127204,0
1036,1.4426492021770518,0
1037,0.5488477810365311,0
1038,0.47084700382314626,0
1039,1.2454757460380717,0
1040,1.7485780234455273,12
1041,0.19307086772495397,0
1042,1.2937628063669224,0
1043,0.8017488109808494,0
1044,2.512661475226463,2
1045,1.5059254769172867,0
1046,5.3857503471477095,0
1047,2.26514735778274,1
1048,0.16815398092913258,0
1049,2.7021495597397944,4
1050,1.8373755814466142,8
1051,2.594222152159067,2
1052,5.936859242904028,8
1053,1.1789154944186502,0
1054,0.9361274637668727,1
1055,2.3792435973592085,1
1056,4.857955683864756,4
1057,2.559536836888379,0
1058,1.7407295974387038,1
1059,2.6095246400946555,1
1060,2.550130917684183,1
1061,0.042434355699003,0
1062,1.9434919471323506,2
1063,3.7332877227510233,0
1064,4.007392563490377,2
1065,0.2049043678481477,0
1066,0.6110488566783441,0
1067,1.4635150583459233,1
1068,1.9186684413949662,19
1069,1.5920116218409655,11
1070,3.503161601565062,5
1071,2.0411720445217427,1
1072,1.216216173413479,0
1073,-0.042880304971505634,0
1074,6.208690544449974,3
1075,2.26514735778274,1
1076,2.726703858119208,1
1077,1.3669482535328514,0
1078,2.1788330899924784,8
1079,4.748136208408139,7
1080,1.7916211100184627,0
1081,1.690908049694623,7
1082,1.7749579026554358,2
1083,0.63665210324906,1
1084,-0.0320200887791775,0
1085,1.1565523456461144,1
1086,0.9981327825119847,3
1087,3.4098497031942063,0
